distance()|lemma:1|Robert	0.00835810949425998
distance()|FORM|COARSE_TAG:1|Krč|N	-0.00818505338078292
distance()|LEMMA|lemma:1|Sokol|pražský	0.00818505338078292
distance()|lemma:-3|zápas	0.00818505338078292
distance()|PRECEDING(coarse_tag)|COARSE_TAG|preceding(coarse_tag)|coarse_tag:-1|Z|N|#mid#|Z	0.0095314173096011
distance()|PRECEDING(coarse_tag)|COARSE_TAG|preceding(coarse_tag)|coarse_tag:3|A|N|A|N	-0.00865325489626456
COARSE_TAG|form|coarse_tag:V|hrou|N	0.00865325489626456
distance()|FORM|COARSE_TAG:1|zápas|N	0.00818505338078292
distance()|COARSE_TAG|coarse_tag:-1|Z|A	-0.00938700617979684
distance()|FORM|form|coarse_tag:1|Změlík|Robert|N	0.00835810949425998
distance()|COARSE_TAG|FOLLOWING(coarse_tag)|coarse_tag:-1|Z|#mid#|C	0.000921728942333355
distance()|COARSE_TAG|FOLLOWING(coarse_tag)|preceding(coarse_tag)|coarse_tag:-1|R|#mid#|#mid#|C	0.00337568122623318
distance()|PRECEDING(coarse_tag)|COARSE_TAG|preceding(coarse_tag)|coarse_tag:-2|D|A|N|Z	-0.00687292402243726
1.coarse_tag|between(coarse_tag)|2.coarse_tag:#root#|C|A	-0.00818505338078292
distance()|COARSE_TAG:11|N	-0.00818505338078292
COARSE_TAG|FOLLOWING(coarse_tag)|preceding(coarse_tag)|coarse_tag:N|R|R|A	0.00818505338078292
COARSE_TAG|FOLLOWING(coarse_tag)|coarse_tag|following(coarse_tag):V|D|N|Z	-0.0113284030521783
FORM:nečekaně	-0.00865325489626456
PRECEDING(coarse_tag)|COARSE_TAG|preceding(coarse_tag)|coarse_tag:C|Z|N|N	-0.00818505338078292
distance()|LEMMA|COARSE_TAG|lemma|coarse_tag:-1|Sokol|N|Krč|N	0.0138164278153947
COARSE_TAG|FOLLOWING(coarse_tag)|preceding(coarse_tag)|coarse_tag:#root#|A|Z|Z	-0.0095314173096011
distance()|PRECEDING(coarse_tag)|COARSE_TAG|coarse_tag|following(coarse_tag):1|#mid#|A|D|#mid#	0.00865325489626456
distance()|COARSE_TAG|preceding(coarse_tag)|coarse_tag:-5|Z|C|Z	0.00457095295720845
distance()|LEMMA|COARSE_TAG|lemma|coarse_tag:-2|-|Z|(|Z	0.0095314173096011
distance()|LEMMA|lemma:1|Krč|Sokol	-0.00818505338078292
COARSE_TAG|FOLLOWING(coarse_tag)|coarse_tag:N|N|A	0.00818505338078292
COARSE_TAG|coarse_tag|following(coarse_tag):N|N|N	0.00818505338078292
FORM|COARSE_TAG|coarse_tag:zemí|N|A	0.00818505338078292
distance()|FORM|form|coarse_tag:-5|vytvořil|rekord|N	0.00835810949425998
distance()|COARSE_TAG|FOLLOWING(coarse_tag)|coarse_tag:5|N|N|N	-0.00818505338078292
COARSE_TAG|FOLLOWING(coarse_tag)|preceding(coarse_tag)|coarse_tag:Z|N|C|Z	0.00457095295720845
FORM|COARSE_TAG|form|coarse_tag:ve|R|Vítkovicích|N	0.00835810949425998
distance()|COARSE_TAG|FOLLOWING(coarse_tag)|coarse_tag|following(coarse_tag):11|Z|#end#|N|V	-0.00818505338078292
LEMMA|lemma:vyhrát|Krč	-0.00563137443461176
distance()|COARSE_TAG|coarse_tag|following(coarse_tag):-1|N|N|A	0.00818505338078292
COARSE_TAG|preceding(coarse_tag)|coarse_tag:A|D|C	-0.00818505338078292
LEMMA|lemma:stadión|-	-0.00668682599554666
distance()|FORM|COARSE_TAG|form|coarse_tag:-1|stadiónem|N|-|Z	-0.00668682599554666
COARSE_TAG|preceding(coarse_tag)|coarse_tag:R|A|N	0.0109777085906746
COARSE_TAG|coarse_tag:D|N	-0.00865325489626456
COARSE_TAG|coarse_tag:C|A	-0.00818505338078292
distance()|COARSE_TAG|coarse_tag|following(coarse_tag):1|A|D|#mid#	0.00865325489626456
distance()|lemma|coarse_tag:-3|před|R	0.00668682599554666
distance()|form:-4|)	0.00726332443844956
distance()|COARSE_TAG|FOLLOWING(coarse_tag)|coarse_tag|following(coarse_tag):-1|R|#mid#|C|R	0.00337568122623318
distance()|LEMMA|COARSE_TAG|lemma|coarse_tag:5|.|Z|Broken|A	-0.00818505338078292
distance()|form:1|Krč	-0.00563137443461176
distance()|form|coarse_tag:-2|7575|C	0.00726332443844956
distance()|form|coarse_tag:-1|Krč|N	0.0138164278153947
distance()|FORM|form:-2|:|-	0.0095314173096011
distance()|LEMMA:-1|země	-0.00563137443461176
distance()|FORM:4|celkem	-0.00818505338078292
distance()|PRECEDING(coarse_tag)|COARSE_TAG|coarse_tag:-1|N|A|N	-0.00818505338078292
distance()|LEMMA|lemma|coarse_tag:-5|vymazat|tabulka|N	-0.00726332443844956
